timestamp_utc,timestamp_local,total_load_mw,Atlantic Electric Company Actual Load (MW),"American Electric Power Co., Inc - Appalachian Actual Load (MW)","American Electric Power Co., Inc - Indiana Michigan Actual Load (MW)"
2024-09-30 03:00:00+00:00,2024-09-29 22:00:00,82145.925,1002.521,3490.648,2887.684
2024-09-30 04:00:00+00:00,2024-09-29 23:00:00,77624.007,933.182,3306.999,2734.555
2024-09-30 05:00:00+00:00,2024-09-30 00:00:00,74099.219,874.75,3153.821,2685.873
2024-09-30 06:00:00+00:00,2024-09-30 01:00:00,71450.882,840.875,3060.541,2623.428
2024-09-30 07:00:00+00:00,2024-09-30 02:00:00,69929.702,820.623,3014.201,2617.149
2024-09-30 08:00:00+00:00,2024-09-30 03:00:00,69266.474,809.373,3011.671,2601.978
2024-09-30 09:00:00+00:00,2024-09-30 04:00:00,70343.972,817.765,3059.607,2655.949
2024-09-30 10:00:00+00:00,2024-09-30 05:00:00,73600.674,856.626,3187.619,2760.752
2024-09-30 11:00:00+00:00,2024-09-30 06:00:00,79885.621,934.763,3444.108,2975.228
2024-09-30 12:00:00+00:00,2024-09-30 07:00:00,84649.351,965.365,3637.073,3140.428
2024-09-30 13:00:00+00:00,2024-09-30 08:00:00,86801.147,943.783,3722.189,3199.254
2024-09-30 14:00:00+00:00,2024-09-30 09:00:00,88363.589,915.615,3825.812,3269.191
2024-09-30 15:00:00+00:00,2024-09-30 10:00:00,89984.813,886.394,3918.065,3303.29
2024-09-30 16:00:00+00:00,2024-09-30 11:00:00,91267.6,900.106,3985.158,3323.393
2024-09-30 17:00:00+00:00,2024-09-30 12:00:00,92362.956,910.699,4050.937,3389.931
2024-09-30 18:00:00+00:00,2024-09-30 13:00:00,93859.144,955.872,4134.865,3410.521
2024-09-30 19:00:00+00:00,2024-09-30 14:00:00,94546.518,1001.555,4183.409,3359.236
2024-09-30 20:00:00+00:00,2024-09-30 15:00:00,95020.174,1022.544,4214.125,3298.358
2024-09-30 21:00:00+00:00,2024-09-30 16:00:00,96288.0,1093.592,4241.586,3306.726
2024-09-30 22:00:00+00:00,2024-09-30 17:00:00,96832.463,1130.853,4296.465,3294.564
2024-09-30 23:00:00+00:00,2024-09-30 18:00:00,96954.428,1167.87,4299.682,3261.706
2024-10-01 00:00:00+00:00,2024-09-30 19:00:00,97059.012,1190.565,4350.082,3378.713
2024-10-01 01:00:00+00:00,2024-09-30 20:00:00,95022.791,1156.48,4262.46,3327.461
2024-10-01 02:00:00+00:00,2024-09-30 21:00:00,90868.493,1090.355,4094.048,3258.92
2024-10-01 03:00:00+00:00,2024-09-30 22:00:00,85703.037,1012.191,3871.365,3129.254
2024-10-01 04:00:00+00:00,2024-09-30 23:00:00,80260.472,937.702,3617.633,2865.423
2024-10-01 05:00:00+00:00,2024-10-01 00:00:00,76072.198,886.824,3415.279,2793.121
2024-10-01 06:00:00+00:00,2024-10-01 01:00:00,73169.279,850.571,3281.275,2825.69
2024-10-01 07:00:00+00:00,2024-10-01 02:00:00,71208.495,828.097,3213.581,2770.213
2024-10-01 08:00:00+00:00,2024-10-01 03:00:00,70331.372,818.193,3183.865,2728.309
2024-10-01 09:00:00+00:00,2024-10-01 04:00:00,70891.037,826.728,3195.665,2728.37
2024-10-01 10:00:00+00:00,2024-10-01 05:00:00,74175.297,866.726,3312.948,2846.167
2024-10-01 11:00:00+00:00,2024-10-01 06:00:00,80395.707,943.742,3593.135,3124.338
2024-10-01 12:00:00+00:00,2024-10-01 07:00:00,85140.79,977.573,3773.151,3257.753
2024-10-01 13:00:00+00:00,2024-10-01 08:00:00,86883.124,986.743,3831.174,3278.525
2024-10-01 14:00:00+00:00,2024-10-01 09:00:00,87846.917,973.278,3908.256,3267.892
2024-10-01 15:00:00+00:00,2024-10-01 10:00:00,88753.823,975.786,3974.698,3347.979
2024-10-01 16:00:00+00:00,2024-10-01 11:00:00,89518.036,974.762,4056.637,3378.709
2024-10-01 17:00:00+00:00,2024-10-01 12:00:00,90258.979,949.31,4122.91,3427.679
2024-10-01 18:00:00+00:00,2024-10-01 13:00:00,90961.761,950.827,4219.149,3438.728
2024-10-01 19:00:00+00:00,2024-10-01 14:00:00,91112.385,967.787,4232.069,3434.957
2024-10-01 20:00:00+00:00,2024-10-01 15:00:00,91411.481,983.346,4258.525,3429.353
2024-10-01 21:00:00+00:00,2024-10-01 16:00:00,92490.26,1030.575,4301.806,3397.229
2024-10-01 22:00:00+00:00,2024-10-01 17:00:00,93123.074,1071.566,4305.752,3321.98
2024-10-01 23:00:00+00:00,2024-10-01 18:00:00,93270.181,1113.44,4287.403,3275.746
2024-10-02 00:00:00+00:00,2024-10-01 19:00:00,93738.586,1146.397,4347.28,3259.607
2024-10-02 01:00:00+00:00,2024-10-01 20:00:00,92165.744,1116.338,4288.689,3261.581
2024-10-02 02:00:00+00:00,2024-10-01 21:00:00,87952.367,1059.896,4121.672,3117.953
2024-10-02 03:00:00+00:00,2024-10-01 22:00:00,82780.551,986.443,3882.247,2914.915
2024-10-02 04:00:00+00:00,2024-10-01 23:00:00,77458.497,915.479,3623.463,2706.705
2024-10-02 05:00:00+00:00,2024-10-02 00:00:00,73299.259,857.107,3428.154,2644.177
2024-10-02 06:00:00+00:00,2024-10-02 01:00:00,70584.442,817.226,3297.226,2580.398
2024-10-02 07:00:00+00:00,2024-10-02 02:00:00,68594.296,797.594,3211.363,2463.442
2024-10-02 08:00:00+00:00,2024-10-02 03:00:00,67765.009,792.349,3158.868,2552.665
2024-10-02 09:00:00+00:00,2024-10-02 04:00:00,68386.105,803.107,3193.427,2623.268
2024-10-02 10:00:00+00:00,2024-10-02 05:00:00,71666.254,845.913,3322.209,2782.202
2024-10-02 11:00:00+00:00,2024-10-02 06:00:00,77617.618,923.196,3545.055,2960.89
2024-10-02 12:00:00+00:00,2024-10-02 07:00:00,81654.398,942.045,3700.452,3032.78
2024-10-02 13:00:00+00:00,2024-10-02 08:00:00,83243.361,922.381,3780.945,3085.904
2024-10-02 14:00:00+00:00,2024-10-02 09:00:00,83809.888,863.525,3813.412,3084.034
2024-10-02 15:00:00+00:00,2024-10-02 10:00:00,84847.62,857.946,3920.396,3058.183
2024-10-02 16:00:00+00:00,2024-10-02 11:00:00,85474.769,847.41,3995.025,3130.145
2024-10-02 17:00:00+00:00,2024-10-02 12:00:00,86101.989,803.517,4101.705,3123.105
2024-10-02 18:00:00+00:00,2024-10-02 13:00:00,86795.463,807.478,4218.043,3114.644
2024-10-02 19:00:00+00:00,2024-10-02 14:00:00,87790.056,926.206,4297.38,3102.795
2024-10-02 20:00:00+00:00,2024-10-02 15:00:00,88853.885,1003.641,4319.999,3123.724
2024-10-02 21:00:00+00:00,2024-10-02 16:00:00,90103.021,1045.897,4388.96,3167.037
2024-10-02 22:00:00+00:00,2024-10-02 17:00:00,90785.156,1097.675,4407.915,3128.417
2024-10-02 23:00:00+00:00,2024-10-02 18:00:00,91180.058,1133.869,4381.656,3120.62
2024-10-03 00:00:00+00:00,2024-10-02 19:00:00,91303.117,1149.307,4351.833,3156.95
2024-10-03 01:00:00+00:00,2024-10-02 20:00:00,89726.206,1114.068,4231.37,3190.082
2024-10-03 02:00:00+00:00,2024-10-02 21:00:00,86046.422,1051.076,4056.826,3052.286
2024-10-03 03:00:00+00:00,2024-10-02 22:00:00,80949.048,972.921,3792.69,2907.812
2024-10-03 04:00:00+00:00,2024-10-02 23:00:00,76038.076,897.327,3540.555,2743.727
2024-10-03 05:00:00+00:00,2024-10-03 00:00:00,72278.054,849.364,3356.765,2742.517
2024-10-03 06:00:00+00:00,2024-10-03 01:00:00,69574.121,797.385,3230.046,2644.204
2024-10-03 07:00:00+00:00,2024-10-03 02:00:00,67884.063,778.187,3155.761,2606.538
2024-10-03 08:00:00+00:00,2024-10-03 03:00:00,67142.206,770.225,3101.971,2598.987
2024-10-03 09:00:00+00:00,2024-10-03 04:00:00,67727.118,784.518,3123.781,2614.548
2024-10-03 10:00:00+00:00,2024-10-03 05:00:00,70964.607,822.557,3270.938,2663.105
2024-10-03 11:00:00+00:00,2024-10-03 06:00:00,76802.064,897.726,3576.798,2845.086
2024-10-03 12:00:00+00:00,2024-10-03 07:00:00,80815.8,920.419,3720.336,2926.399
2024-10-03 13:00:00+00:00,2024-10-03 08:00:00,82506.213,883.709,3796.074,2941.676
2024-10-03 14:00:00+00:00,2024-10-03 09:00:00,83260.123,834.351,3833.188,2931.096
2024-10-03 15:00:00+00:00,2024-10-03 10:00:00,84163.397,794.054,3933.408,2930.008
2024-10-03 16:00:00+00:00,2024-10-03 11:00:00,85569.25,800.753,4043.859,2969.902
2024-10-03 17:00:00+00:00,2024-10-03 12:00:00,87205.758,843.277,4150.288,2996.356
2024-10-03 18:00:00+00:00,2024-10-03 13:00:00,89053.679,884.045,4286.648,3067.963
2024-10-03 19:00:00+00:00,2024-10-03 14:00:00,90814.813,922.644,4425.541,3054.029
2024-10-03 20:00:00+00:00,2024-10-03 15:00:00,92873.644,995.928,4493.635,3029.84
2024-10-03 21:00:00+00:00,2024-10-03 16:00:00,94968.119,1086.643,4568.566,3011.459
2024-10-03 22:00:00+00:00,2024-10-03 17:00:00,96176.516,1173.272,4594.924,3110.429
2024-10-03 23:00:00+00:00,2024-10-03 18:00:00,95260.524,1195.006,4516.689,3151.48
2024-10-04 00:00:00+00:00,2024-10-03 19:00:00,94788.114,1195.206,4487.124,3161.666
2024-10-04 01:00:00+00:00,2024-10-03 20:00:00,92582.311,1154.635,4361.875,3178.417
2024-10-04 02:00:00+00:00,2024-10-03 21:00:00,88202.467,1078.884,4174.111,3061.727
2024-10-04 03:00:00+00:00,2024-10-03 22:00:00,82775.264,978.29,3923.975,2876.652
2024-10-04 04:00:00+00:00,2024-10-03 23:00:00,77247.77,915.943,3643.172,2631.526
2024-10-04 05:00:00+00:00,2024-10-04 00:00:00,73008.082,855.486,3425.759,2576.94
2024-10-04 06:00:00+00:00,2024-10-04 01:00:00,70161.247,809.52,3311.287,2519.825
2024-10-04 07:00:00+00:00,2024-10-04 02:00:00,68486.408,783.795,3251.202,2584.645
2024-10-04 08:00:00+00:00,2024-10-04 03:00:00,67602.372,771.98,3211.263,2620.672
2024-10-04 09:00:00+00:00,2024-10-04 04:00:00,68204.411,778.601,3204.953,2647.616
2024-10-04 10:00:00+00:00,2024-10-04 05:00:00,71267.791,822.134,3336.867,2759.468
2024-10-04 11:00:00+00:00,2024-10-04 06:00:00,76973.125,893.577,3601.924,2900.693
2024-10-04 12:00:00+00:00,2024-10-04 07:00:00,81028.443,921.21,3724.919,3027.726
2024-10-04 13:00:00+00:00,2024-10-04 08:00:00,82777.716,902.809,3826.855,2966.273
2024-10-04 14:00:00+00:00,2024-10-04 09:00:00,84220.064,868.155,3901.355,3023.166
2024-10-04 15:00:00+00:00,2024-10-04 10:00:00,85686.466,822.591,3979.497,3067.958
2024-10-04 16:00:00+00:00,2024-10-04 11:00:00,87611.12,830.951,4120.553,3084.786
2024-10-04 17:00:00+00:00,2024-10-04 12:00:00,89650.611,861.685,4247.869,3125.471
2024-10-04 18:00:00+00:00,2024-10-04 13:00:00,91745.302,926.086,4366.414,3039.612
2024-10-04 19:00:00+00:00,2024-10-04 14:00:00,92943.373,991.769,4442.351,3001.788
2024-10-04 20:00:00+00:00,2024-10-04 15:00:00,94240.781,1054.338,4460.794,2993.389
2024-10-04 21:00:00+00:00,2024-10-04 16:00:00,94994.832,1135.204,4488.974,2989.568
2024-10-04 22:00:00+00:00,2024-10-04 17:00:00,95010.644,1152.283,4472.697,2942.227
2024-10-04 23:00:00+00:00,2024-10-04 18:00:00,93555.754,1175.469,4378.707,2888.281
2024-10-05 00:00:00+00:00,2024-10-04 19:00:00,92431.276,1185.022,4320.69,2791.514
2024-10-05 01:00:00+00:00,2024-10-04 20:00:00,90087.776,1153.027,4174.869,2755.496
2024-10-05 02:00:00+00:00,2024-10-04 21:00:00,86380.501,1096.539,3985.938,2654.337
2024-10-05 03:00:00+00:00,2024-10-04 22:00:00,81762.351,1036.467,3774.723,2495.869
2024-10-05 04:00:00+00:00,2024-10-04 23:00:00,76997.302,964.815,3547.624,2328.726
2024-10-05 05:00:00+00:00,2024-10-05 00:00:00,72742.315,894.028,3334.039,2202.81
2024-10-05 06:00:00+00:00,2024-10-05 01:00:00,69639.962,849.532,3174.683,2147.948
2024-10-05 07:00:00+00:00,2024-10-05 02:00:00,67577.963,819.371,3076.436,2147.921
2024-10-05 08:00:00+00:00,2024-10-05 03:00:00,66464.449,804.009,3030.114,2194.64
2024-10-05 09:00:00+00:00,2024-10-05 04:00:00,66192.685,803.435,3020.771,2213.711
2024-10-05 10:00:00+00:00,2024-10-05 05:00:00,66884.992,818.659,3053.534,2249.733
2024-10-05 11:00:00+00:00,2024-10-05 06:00:00,68740.222,845.319,3153.739,2286.388
2024-10-05 12:00:00+00:00,2024-10-05 07:00:00,70620.841,859.43,3204.928,2310.942
2024-10-05 13:00:00+00:00,2024-10-05 08:00:00,72978.492,869.543,3291.748,2359.661
2024-10-05 14:00:00+00:00,2024-10-05 09:00:00,75136.984,823.393,3410.645,2371.374
2024-10-05 15:00:00+00:00,2024-10-05 10:00:00,76682.917,774.177,3564.131,2409.611
2024-10-05 16:00:00+00:00,2024-10-05 11:00:00,78182.618,780.226,3684.507,2388.43
2024-10-05 17:00:00+00:00,2024-10-05 12:00:00,80309.611,805.09,3835.469,2476.41
2024-10-05 18:00:00+00:00,2024-10-05 13:00:00,82666.445,851.452,3975.634,2545.577
2024-10-05 19:00:00+00:00,2024-10-05 14:00:00,85039.642,914.793,4128.061,2582.027
2024-10-05 20:00:00+00:00,2024-10-05 15:00:00,87443.578,995.544,4266.683,2652.36
2024-10-05 21:00:00+00:00,2024-10-05 16:00:00,89879.55,1089.482,4331.281,2707.201
2024-10-05 22:00:00+00:00,2024-10-05 17:00:00,90939.303,1166.172,4336.994,2766.337
2024-10-05 23:00:00+00:00,2024-10-05 18:00:00,89283.801,1158.646,4195.7,2744.958
2024-10-06 00:00:00+00:00,2024-10-05 19:00:00,88042.725,1141.991,4048.585,2749.841
2024-10-06 01:00:00+00:00,2024-10-05 20:00:00,85779.94,1089.213,3918.797,2719.713
2024-10-06 02:00:00+00:00,2024-10-05 21:00:00,82214.737,1040.812,3714.95,2647.838
2024-10-06 03:00:00+00:00,2024-10-05 22:00:00,78187.486,955.732,3492.669,2542.934
2024-10-06 04:00:00+00:00,2024-10-05 23:00:00,73919.63,899.973,3281.941,2431.811
2024-10-06 05:00:00+00:00,2024-10-06 00:00:00,70216.605,836.265,3112.158,2274.727
2024-10-06 06:00:00+00:00,2024-10-06 01:00:00,67449.105,797.756,3001.098,2198.752
2024-10-06 07:00:00+00:00,2024-10-06 02:00:00,65412.984,772.147,2909.31,2172.713
2024-10-06 08:00:00+00:00,2024-10-06 03:00:00,64321.979,758.38,2867.31,2168.327
2024-10-06 09:00:00+00:00,2024-10-06 04:00:00,63702.134,754.858,2863.018,2187.771
2024-10-06 10:00:00+00:00,2024-10-06 05:00:00,63812.633,763.798,2887.319,2196.493
2024-10-06 11:00:00+00:00,2024-10-06 06:00:00,64864.224,782.237,2965.028,2225.432
2024-10-06 12:00:00+00:00,2024-10-06 07:00:00,66483.729,785.853,3056.104,2223.763
2024-10-06 13:00:00+00:00,2024-10-06 08:00:00,68584.471,769.354,3187.627,2269.834
2024-10-06 14:00:00+00:00,2024-10-06 09:00:00,70550.054,723.052,3305.978,2379.114
2024-10-06 15:00:00+00:00,2024-10-06 10:00:00,72583.775,676.474,3377.191,2424.117
2024-10-06 16:00:00+00:00,2024-10-06 11:00:00,74739.562,666.011,3438.27,2498.651
2024-10-06 17:00:00+00:00,2024-10-06 12:00:00,77850.231,694.975,3600.691,2663.313
2024-10-06 18:00:00+00:00,2024-10-06 13:00:00,80956.064,728.47,3803.733,2734.189
2024-10-06 19:00:00+00:00,2024-10-06 14:00:00,83767.921,787.103,3986.102,2758.315
2024-10-06 20:00:00+00:00,2024-10-06 15:00:00,87029.949,882.86,4167.352,2747.936
2024-10-06 21:00:00+00:00,2024-10-06 16:00:00,90216.538,1012.137,4315.548,2772.393
2024-10-06 22:00:00+00:00,2024-10-06 17:00:00,92296.467,1122.424,4389.173,2813.925
2024-10-06 23:00:00+00:00,2024-10-06 18:00:00,91596.8,1129.635,4292.915,2725.498
2024-10-07 00:00:00+00:00,2024-10-06 19:00:00,91233.226,1131.497,4253.865,2744.194
2024-10-07 01:00:00+00:00,2024-10-06 20:00:00,88540.365,1093.127,4124.259,2741.739
2024-10-07 02:00:00+00:00,2024-10-06 21:00:00,84066.253,1032.836,3880.189,2581.209
2024-10-07 03:00:00+00:00,2024-10-06 22:00:00,79009.573,945.27,3626.792,2482.767
2024-10-07 04:00:00+00:00,2024-10-06 23:00:00,74260.931,897.397,3430.945,2408.886
2024-10-07 05:00:00+00:00,2024-10-07 00:00:00,70540.146,836.323,3248.218,2298.449
2024-10-07 06:00:00+00:00,2024-10-07 01:00:00,67933.113,800.65,3133.016,2278.575
2024-10-07 07:00:00+00:00,2024-10-07 02:00:00,66206.48,781.01,3071.386,2202.422
2024-10-07 08:00:00+00:00,2024-10-07 03:00:00,65635.662,774.937,3031.552,2209.831
2024-10-07 09:00:00+00:00,2024-10-07 04:00:00,66439.781,789.164,3066.918,2211.526
2024-10-07 10:00:00+00:00,2024-10-07 05:00:00,69969.295,840.177,3209.255,2430.972
2024-10-07 11:00:00+00:00,2024-10-07 06:00:00,76242.054,927.192,3467.256,2641.549
2024-10-07 12:00:00+00:00,2024-10-07 07:00:00,80539.969,985.388,3633.155,2780.907
2024-10-07 13:00:00+00:00,2024-10-07 08:00:00,82217.346,981.238,3699.038,2767.996
2024-10-07 14:00:00+00:00,2024-10-07 09:00:00,83079.031,962.7,3759.242,2775.609
2024-10-07 15:00:00+00:00,2024-10-07 10:00:00,84127.4,923.396,3865.553,2801.431
2024-10-07 16:00:00+00:00,2024-10-07 11:00:00,85123.833,874.269,3958.335,2821.712
2024-10-07 17:00:00+00:00,2024-10-07 12:00:00,86337.967,847.857,4046.001,2864.79
2024-10-07 18:00:00+00:00,2024-10-07 13:00:00,87371.301,903.257,4111.486,2893.977
2024-10-07 19:00:00+00:00,2024-10-07 14:00:00,88046.182,951.087,4187.821,2867.565
2024-10-07 20:00:00+00:00,2024-10-07 15:00:00,88858.546,1020.764,4235.116,2822.298
2024-10-07 21:00:00+00:00,2024-10-07 16:00:00,89713.268,1115.963,4280.942,2804.799
2024-10-07 22:00:00+00:00,2024-10-07 17:00:00,90153.384,1181.442,4302.451,2768.777
2024-10-07 23:00:00+00:00,2024-10-07 18:00:00,89797.949,1191.19,4201.766,2854.392
2024-10-08 00:00:00+00:00,2024-10-07 19:00:00,89992.566,1186.99,4181.257,2801.748
2024-10-08 01:00:00+00:00,2024-10-07 20:00:00,87782.838,1121.395,4061.286,2803.663
2024-10-08 02:00:00+00:00,2024-10-07 21:00:00,83396.789,1051.738,3855.769,2612.304
2024-10-08 03:00:00+00:00,2024-10-07 22:00:00,78542.858,973.89,3636.686,2571.457
2024-10-08 04:00:00+00:00,2024-10-07 23:00:00,73616.166,879.133,3410.5,2436.145
2024-10-08 05:00:00+00:00,2024-10-08 00:00:00,69710.174,817.501,3203.959,2389.703
2024-10-08 06:00:00+00:00,2024-10-08 01:00:00,67220.24,780.539,3109.226,2293.43
2024-10-08 07:00:00+00:00,2024-10-08 02:00:00,65770.322,760.011,3047.718,2296.243
2024-10-08 08:00:00+00:00,2024-10-08 03:00:00,65231.424,752.05,3017.516,2310.452
2024-10-08 09:00:00+00:00,2024-10-08 04:00:00,66341.142,757.538,3101.544,2347.878
2024-10-08 10:00:00+00:00,2024-10-08 05:00:00,69588.626,794.801,3268.219,2505.978
2024-10-08 11:00:00+00:00,2024-10-08 06:00:00,75951.292,874.878,3578.229,2703.314
2024-10-08 12:00:00+00:00,2024-10-08 07:00:00,80114.354,896.687,3752.819,2828.283
2024-10-08 13:00:00+00:00,2024-10-08 08:00:00,80532.713,837.095,3774.723,2811.057
2024-10-08 14:00:00+00:00,2024-10-08 09:00:00,79794.235,751.74,3748.801,2775.251
2024-10-08 15:00:00+00:00,2024-10-08 10:00:00,79783.551,685.446,3733.523,2787.778
2024-10-08 16:00:00+00:00,2024-10-08 11:00:00,79816.164,642.469,3756.027,2793.364
2024-10-08 17:00:00+00:00,2024-10-08 12:00:00,80395.495,632.97,3773.552,2803.663
2024-10-08 18:00:00+00:00,2024-10-08 13:00:00,81439.16,652.359,3794.659,2828.586
2024-10-08 19:00:00+00:00,2024-10-08 14:00:00,82289.263,706.877,3813.907,2769.505
2024-10-08 20:00:00+00:00,2024-10-08 15:00:00,83251.155,798.863,3830.492,2697.127
2024-10-08 21:00:00+00:00,2024-10-08 16:00:00,84883.265,922.39,3892.549,2676.428
2024-10-08 22:00:00+00:00,2024-10-08 17:00:00,86393.749,1017.619,3972.226,2725.044
2024-10-08 23:00:00+00:00,2024-10-08 18:00:00,87004.255,1067.296,3952.013,2802.623
2024-10-09 00:00:00+00:00,2024-10-08 19:00:00,87637.975,1067.563,4032.974,2769.529
2024-10-09 01:00:00+00:00,2024-10-08 20:00:00,85918.231,1024.785,3942.908,2796.66
2024-10-09 02:00:00+00:00,2024-10-08 21:00:00,81836.213,964.772,3776.374,2709.629
2024-10-09 03:00:00+00:00,2024-10-08 22:00:00,77085.866,885.06,3576.798,2546.124
2024-10-09 04:00:00+00:00,2024-10-08 23:00:00,72509.114,825.335,3382.061,2412.772
2024-10-09 05:00:00+00:00,2024-10-09 00:00:00,69278.931,767.973,3223.723,2356.487
2024-10-09 06:00:00+00:00,2024-10-09 01:00:00,67062.003,741.303,3146.729,2301.947
2024-10-09 07:00:00+00:00,2024-10-09 02:00:00,65928.016,720.844,3113.9,2331.431
2024-10-09 08:00:00+00:00,2024-10-09 03:00:00,65435.494,720.346,3108.043,2277.97
2024-10-09 09:00:00+00:00,2024-10-09 04:00:00,66295.014,732.632,3161.558,2294.345
2024-10-09 10:00:00+00:00,2024-10-09 05:00:00,69870.72,773.335,3349.784,2460.472
2024-10-09 11:00:00+00:00,2024-10-09 06:00:00,76344.469,859.883,3639.537,2715.253
2024-10-09 12:00:00+00:00,2024-10-09 07:00:00,80615.649,882.046,3837.152,2800.647
2024-10-09 13:00:00+00:00,2024-10-09 08:00:00,81117.102,829.371,3841.436,2823.124
2024-10-09 14:00:00+00:00,2024-10-09 09:00:00,80371.648,752.121,3756.456,2742.51
2024-10-09 15:00:00+00:00,2024-10-09 10:00:00,80136.986,677.27,3734.352,2764.739
2024-10-09 16:00:00+00:00,2024-10-09 11:00:00,80143.069,628.53,3717.507,2772.489
2024-10-09 17:00:00+00:00,2024-10-09 12:00:00,80389.307,616.392,3721.241,2747.661
2024-10-09 18:00:00+00:00,2024-10-09 13:00:00,81293.601,643.803,3750.537,2750.909
2024-10-09 19:00:00+00:00,2024-10-09 14:00:00,81974.181,698.908,3758.389,2749.835
2024-10-09 20:00:00+00:00,2024-10-09 15:00:00,82842.848,765.809,3781.215,2721.42
2024-10-09 21:00:00+00:00,2024-10-09 16:00:00,84561.401,853.535,3849.789,2738.083
2024-10-09 22:00:00+00:00,2024-10-09 17:00:00,86021.924,961.491,3922.758,2795.066
2024-10-09 23:00:00+00:00,2024-10-09 18:00:00,86260.556,1022.247,3952.722,2822.483
2024-10-10 00:00:00+00:00,2024-10-09 19:00:00,87116.067,1035.172,4018.819,2823.658
2024-10-10 01:00:00+00:00,2024-10-09 20:00:00,85470.871,1005.996,3928.174,2809.09
2024-10-10 02:00:00+00:00,2024-10-09 21:00:00,82028.946,953.675,3804.413,2697.283
2024-10-10 03:00:00+00:00,2024-10-09 22:00:00,77443.366,879.196,3599.471,2536.158
2024-10-10 04:00:00+00:00,2024-10-09 23:00:00,72847.371,820.017,3386.211,2390.249
2024-10-10 05:00:00+00:00,2024-10-10 00:00:00,69470.295,764.057,3227.671,2326.927
2024-10-10 06:00:00+00:00,2024-10-10 01:00:00,67196.43,738.123,3145.738,2290.732
2024-10-10 07:00:00+00:00,2024-10-10 02:00:00,65966.256,717.843,3117.283,2343.761
2024-10-10 08:00:00+00:00,2024-10-10 03:00:00,65809.094,709.542,3124.015,2338.804
2024-10-10 09:00:00+00:00,2024-10-10 04:00:00,66824.856,723.966,3213.233,2310.453
2024-10-10 10:00:00+00:00,2024-10-10 05:00:00,70419.429,769.46,3396.415,2498.467
2024-10-10 11:00:00+00:00,2024-10-10 06:00:00,77170.934,850.245,3733.437,2704.759
2024-10-10 12:00:00+00:00,2024-10-10 07:00:00,81818.389,893.432,3923.308,2821.452
2024-10-10 13:00:00+00:00,2024-10-10 08:00:00,82457.558,845.3,3961.98,2840.346
2024-10-10 14:00:00+00:00,2024-10-10 09:00:00,81179.464,744.287,3879.11,2788.057
2024-10-10 15:00:00+00:00,2024-10-10 10:00:00,80430.851,645.372,3807.28,2776.634
2024-10-10 16:00:00+00:00,2024-10-10 11:00:00,79818.153,583.412,3783.769,2778.595
2024-10-10 17:00:00+00:00,2024-10-10 12:00:00,79643.288,558.898,3795.189,2783.897
2024-10-10 18:00:00+00:00,2024-10-10 13:00:00,79869.385,567.048,3772.463,2789.383
2024-10-10 19:00:00+00:00,2024-10-10 14:00:00,80167.126,606.684,3752.834,2868.826
2024-10-10 20:00:00+00:00,2024-10-10 15:00:00,80894.111,683.864,3747.472,2814.917
2024-10-10 21:00:00+00:00,2024-10-10 16:00:00,82293.06,798.35,3792.311,2767.279
2024-10-10 22:00:00+00:00,2024-10-10 17:00:00,84252.622,914.641,3814.423,2840.401
2024-10-10 23:00:00+00:00,2024-10-10 18:00:00,85394.451,993.748,3865.454,2862.679
2024-10-11 00:00:00+00:00,2024-10-10 19:00:00,86593.172,1019.159,3959.706,2900.693
2024-10-11 01:00:00+00:00,2024-10-10 20:00:00,85163.57,989.647,3921.9,2860.214
2024-10-11 02:00:00+00:00,2024-10-10 21:00:00,82063.535,941.687,3798.85,2740.263
2024-10-11 03:00:00+00:00,2024-10-10 22:00:00,77650.417,877.91,3634.527,2552.374
2024-10-11 04:00:00+00:00,2024-10-10 23:00:00,73744.973,812.841,3466.079,2454.267
2024-10-11 05:00:00+00:00,2024-10-11 00:00:00,70391.511,770.194,3309.168,2331.266
2024-10-11 06:00:00+00:00,2024-10-11 01:00:00,68475.819,742.972,3270.289,2279.295
2024-10-11 07:00:00+00:00,2024-10-11 02:00:00,67364.87,728.753,3264.552,2262.779
2024-10-11 08:00:00+00:00,2024-10-11 03:00:00,67038.37,724.064,3288.19,2246.773
2024-10-11 09:00:00+00:00,2024-10-11 04:00:00,68246.778,739.091,3362.631,2286.529
2024-10-11 10:00:00+00:00,2024-10-11 05:00:00,71876.151,779.108,3571.977,2365.858
2024-10-11 11:00:00+00:00,2024-10-11 06:00:00,78183.573,866.302,3916.745,2571.102
2024-10-11 12:00:00+00:00,2024-10-11 07:00:00,82831.793,897.598,4158.521,2732.417
2024-10-11 13:00:00+00:00,2024-10-11 08:00:00,83487.377,846.408,4191.18,2672.006
2024-10-11 14:00:00+00:00,2024-10-11 09:00:00,81985.447,748.221,4074.693,2671.223
2024-10-11 15:00:00+00:00,2024-10-11 10:00:00,80963.373,660.632,3929.967,2738.653
2024-10-11 16:00:00+00:00,2024-10-11 11:00:00,80210.6,606.356,3845.515,2692.351
2024-10-11 17:00:00+00:00,2024-10-11 12:00:00,79827.689,576.505,3785.731,2743.413
2024-10-11 18:00:00+00:00,2024-10-11 13:00:00,80275.964,586.995,3737.78,2844.76
2024-10-11 19:00:00+00:00,2024-10-11 14:00:00,80765.768,632.302,3715.786,2880.83
2024-10-11 20:00:00+00:00,2024-10-11 15:00:00,81704.686,719.554,3687.617,2903.422
